ID,duration,wav,spk_id,wrd
MC01-Session1-head-0012,2.92,/scratch/bchristensen/MC01/Session1/wav_headMic/0012.wav,MC01,SHEET
M03-Session2-head-0335,2.665,/scratch/bchristensen/M03/Session2/wav_headMic/0335.wav,M03,SEED
FC03-Session1-array-0404,2.4,/scratch/bchristensen/FC03/Session1/wav_arrayMic/0404.wav,FC03,NO
FC02-Session3-array-0909,2.4,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0909.wav,FC02,RAIN
M03-Session2-head-0259,2.505,/scratch/bchristensen/M03/Session2/wav_headMic/0259.wav,M03,PITTING
MC01-Session1-head-0014,3.265,/scratch/bchristensen/MC01/Session1/wav_headMic/0014.wav,MC01,TRACE
M03-Session2-array-0141,3,/scratch/bchristensen/M03/Session2/wav_arrayMic/0141.wav,M03,LOOP
FC02-Session3-array-0927,2.55,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0927.wav,FC02,SLIP
M03-Session2-head-0244,6.47,/scratch/bchristensen/M03/Session2/wav_headMic/0244.wav,M03,IF YOU DESTROY CONFIDENCE IN BANKS YOU DO SOMETHING TO THE ECONOMY HE SAID
M02-Session2-array-0161,11.85,/scratch/bchristensen/M02/Session2/wav_arrayMic/0161.wav,M02,THE MUSEUM HIRES MUSICIANS EVERY EVENING
MC02-Session2-array-0295,3.45,/scratch/bchristensen/MC02/Session2/wav_arrayMic/0295.wav,MC02,ASH
MC03-Session1-head-0028,1.74,/scratch/bchristensen/MC03/Session1/wav_headMic/0028.wav,MC03,CHAIR
FC02-Session3-head-0024,2.52,/scratch/bchristensen/FC02/Session3/wav_headMic/0024.wav,FC02,SIX
MC03-Session2-head-0033,3.687875,/scratch/bchristensen/MC03/Session2/wav_headMic/0033.wav,MC03,THE LITTLE GIRLS CUT LACY VALENTINES
M04-Session2-array-0042,1.98,/scratch/bchristensen/M04/Session2/wav_arrayMic/0042.wav,M04,RATE
M04-Session2-array-0256,3.99,/scratch/bchristensen/M04/Session2/wav_arrayMic/0256.wav,M04,COUPE
F04-Session2-head-0053,6.44,/scratch/bchristensen/F04/Session2/wav_headMic/0053.wav,F04,ARE YOUR GRADES HIGHER OR LOWER THAN NANCY'S
MC02-Session2-array-0129,3.45,/scratch/bchristensen/MC02/Session2/wav_arrayMic/0129.wav,MC02,BACK
M02-Session2-head-0192,3.02,/scratch/bchristensen/M02/Session2/wav_headMic/0192.wav,M02,TOP
FC02-Session3-array-0675,2.1,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0675.wav,FC02,PAD
FC02-Session3-head-0403,1.86,/scratch/bchristensen/FC02/Session3/wav_headMic/0403.wav,FC02,BUMPER
MC01-Session2-head-0073,1.2381875,/scratch/bchristensen/MC01/Session2/wav_headMic/0073.wav,MC01,A
MC03-Session1-head-0286,1.44,/scratch/bchristensen/MC03/Session1/wav_headMic/0286.wav,MC03,NO
MC02-Session1-head-0233,4.4000625,/scratch/bchristensen/MC02/Session1/wav_headMic/0233.wav,MC02,NOTHING IS AS OFFENSIVE AS INNOCENCE
FC02-Session3-head-0282,2.085,/scratch/bchristensen/FC02/Session3/wav_headMic/0282.wav,FC02,SHORT
FC01-Session1-head-0065,3.2750625,/scratch/bchristensen/FC01/Session1/wav_headMic/0065.wav,FC01,DOUBLE
FC02-Session3-head-0626,1.72,/scratch/bchristensen/FC02/Session3/wav_headMic/0626.wav,FC02,HASH
MC02-Session2-array-0178,3,/scratch/bchristensen/MC02/Session2/wav_arrayMic/0178.wav,MC02,LIP
FC03-Session2-head-0109,4.65,/scratch/bchristensen/FC03/Session2/wav_headMic/0109.wav,FC03,THOSE MUSICIANS HARMONIZE MARVELOUSLY
MC01-Session1-array-0118,3.3,/scratch/bchristensen/MC01/Session1/wav_arrayMic/0118.wav,MC01,SWARM
M01-Session2_3-array-0231,1.8,/scratch/bchristensen/M01/Session2_3/wav_arrayMic/0231.wav,M01,GOLF
MC01-Session2-head-0034,3.023375,/scratch/bchristensen/MC01/Session2/wav_headMic/0034.wav,MC01,THE MISGUIDED SOULS HAVE LOST THEIR WAY
MC03-Session1-head-0388,1.42,/scratch/bchristensen/MC03/Session1/wav_headMic/0388.wav,MC03,HEM
FC03-Session2-array-0226,4.2,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0226.wav,FC03,THAT'S WHAT LIFE IS REALLY ALL ABOUT
MC01-Session3-array-0143,2.85,/scratch/bchristensen/MC01/Session3/wav_arrayMic/0143.wav,MC01,AIL
M02-Session2-array-0136,2.25,/scratch/bchristensen/M02/Session2/wav_arrayMic/0136.wav,M02,KNITTING
M04-Session2-head-0264,8.595,/scratch/bchristensen/M04/Session2/wav_headMic/0264.wav,M04,THE HUMIDITY IS OVERWHELMING THERE
MC04-Session1-array-0525,1.35,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0525.wav,MC04,SEW
MC03-Session1-array-0500,1.65,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0500.wav,MC03,SING
FC03-Session1-head-0092,2.41,/scratch/bchristensen/FC03/Session1/wav_headMic/0092.wav,FC03,TRADE
MC03-Session1-array-0493,2.25,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0493.wav,MC03,BREAD
FC03-Session1-head-0143,5.38,/scratch/bchristensen/FC03/Session1/wav_headMic/0143.wav,FC03,MOTHER SEWS YELLOW GINGHAM APRONS
M03-Session2-array-0219,5.4,/scratch/bchristensen/M03/Session2/wav_arrayMic/0219.wav,M03,WILL ROBIN WEAR A YELLOW LILY
F04-Session2-head-0236,2.835,/scratch/bchristensen/F04/Session2/wav_headMic/0236.wav,F04,HIM
MC02-Session2-array-0036,3.15,/scratch/bchristensen/MC02/Session2/wav_arrayMic/0036.wav,MC02,SHELL
FC03-Session3-head-0133,3.2579375,/scratch/bchristensen/FC03/Session3/wav_headMic/0133.wav,FC03,BEGIN BY TRYING TO SPEAK UP MORE
FC03-Session3-array-0170,2.1,/scratch/bchristensen/FC03/Session3/wav_arrayMic/0170.wav,FC03,DID YOU EAT YET
MC04-Session1-array-0114,1.35,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0114.wav,MC04,SIP
MC03-Session1-head-0144,1.53,/scratch/bchristensen/MC03/Session1/wav_headMic/0144.wav,MC03,JUNGLE
M01-Session2_3-array-0267,2.1,/scratch/bchristensen/M01/Session2_3/wav_arrayMic/0267.wav,M01,VAT
M05-Session2-head-0037,2.175,/scratch/bchristensen/M05/Session2/wav_headMic/0037.wav,M05,GROUP
M01-Session1-head-0083,3.85,/scratch/bchristensen/M01/Session1/wav_headMic/0083.wav,M01,KNEW
MC03-Session1-head-0564,1.565,/scratch/bchristensen/MC03/Session1/wav_headMic/0564.wav,MC03,SIDE
FC03-Session2-head-0050,1.885,/scratch/bchristensen/FC03/Session2/wav_headMic/0050.wav,FC03,FLICKER
FC03-Session1-head-0388,2.02,/scratch/bchristensen/FC03/Session1/wav_headMic/0388.wav,FC03,THOUGHT
MC04-Session1-head-0411,1.545,/scratch/bchristensen/MC04/Session1/wav_headMic/0411.wav,MC04,SHEET
M02-Session1-head-0167,2.4663125,/scratch/bchristensen/M02/Session1/wav_headMic/0167.wav,M02,PAD
F03-Session1-array-0200,1.2,/scratch/bchristensen/F03/Session1/wav_arrayMic/0200.wav,F03,SUIT
FC02-Session3-array-0351,4.2,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0351.wav,FC02,SHE DOESN'T LIKE TO HAVE IT HANGING AROUND
FC02-Session2-array-0095,3.3,/scratch/bchristensen/FC02/Session2/wav_arrayMic/0095.wav,FC02,SPARK
FC03-Session1-head-0068,2.17,/scratch/bchristensen/FC03/Session1/wav_headMic/0068.wav,FC03,WEED
MC01-Session2-array-0249,1.95,/scratch/bchristensen/MC01/Session2/wav_arrayMic/0249.wav,MC01,RAKE
FC03-Session3-head-0166,1.6566875,/scratch/bchristensen/FC03/Session3/wav_headMic/0166.wav,FC03,EYES
M05-Session1-array-0103,3.7151875,/scratch/bchristensen/M05/Session1/wav_arrayMic/0103.wav,M05,SWARM
FC03-Session1-array-0260,2.4,/scratch/bchristensen/FC03/Session1/wav_arrayMic/0260.wav,FC03,NO
MC03-Session1-array-0031,1.35,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0031.wav,MC03,GOAT
MC02-Session2-array-0123,3.15,/scratch/bchristensen/MC02/Session2/wav_arrayMic/0123.wav,MC02,NICE
FC02-Session3-head-0095,2.0650625,/scratch/bchristensen/FC02/Session3/wav_headMic/0095.wav,FC02,MUSH
FC03-Session1-head-0188,2.565,/scratch/bchristensen/FC03/Session1/wav_headMic/0188.wav,FC03,KNEW
FC02-Session3-head-0531,1.95,/scratch/bchristensen/FC02/Session3/wav_headMic/0531.wav,FC02,BUNCH
MC03-Session1-array-0470,1.65,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0470.wav,MC03,TWO
MC03-Session1-head-0010,1.805,/scratch/bchristensen/MC03/Session1/wav_headMic/0010.wav,MC03,FAIR
FC03-Session1-array-0137,2.55,/scratch/bchristensen/FC03/Session1/wav_arrayMic/0137.wav,FC03,DROOP
MC04-Session2-array-0910,3,/scratch/bchristensen/MC04/Session2/wav_arrayMic/0910.wav,MC04,PORCUPINES RESEMBLE SEA URCHINS
MC02-Session2-array-0027,3.3,/scratch/bchristensen/MC02/Session2/wav_arrayMic/0027.wav,MC02,NEAT
MC04-Session1-head-0474,1.52,/scratch/bchristensen/MC04/Session1/wav_headMic/0474.wav,MC04,GLITTER
FC02-Session3-array-0036,4.5,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0036.wav,FC02,WE RODE HORSEBACK TO THE FARM
MC01-Session3-head-0361,2.2650625,/scratch/bchristensen/MC01/Session3/wav_headMic/0361.wav,MC01,PAIN
M04-Session2-array-0055,1.88,/scratch/bchristensen/M04/Session2/wav_arrayMic/0055.wav,M04,RACE
MC01-Session1-head-0102,2.84,/scratch/bchristensen/MC01/Session1/wav_headMic/0102.wav,MC01,RACE
FC02-Session2-array-0091,3.45,/scratch/bchristensen/FC02/Session2/wav_arrayMic/0091.wav,FC02,KNOW
M04-Session2-head-0059,2.645,/scratch/bchristensen/M04/Session2/wav_headMic/0059.wav,M04,CHAIR
M01-Session2_3-head-0031,2.3119375,/scratch/bchristensen/M01/Session2_3/wav_headMic/0031.wav,M01,FATE
FC03-Session1-array-0065,2.4,/scratch/bchristensen/FC03/Session1/wav_arrayMic/0065.wav,FC03,UP
F03-Session2-head-0156,1.425,/scratch/bchristensen/F03/Session2/wav_headMic/0156.wav,F03,ZERO
F04-Session2-head-0176,5.63,/scratch/bchristensen/F04/Session2/wav_headMic/0176.wav,F04,I HAVE HAD MY BELL RUNG
FC02-Session3-head-0318,2.385,/scratch/bchristensen/FC02/Session3/wav_headMic/0318.wav,FC02,SEW
M03-Session2-array-0369,3,/scratch/bchristensen/M03/Session2/wav_arrayMic/0369.wav,M03,NINE
MC03-Session2-head-0115,2.10125,/scratch/bchristensen/MC03/Session2/wav_headMic/0115.wav,MC03,BENDER
FC03-Session2-head-0265,1.735,/scratch/bchristensen/FC03/Session2/wav_headMic/0265.wav,FC03,DUG
M03-Session2-head-0302,2.175,/scratch/bchristensen/M03/Session2/wav_headMic/0302.wav,M03,SHY
M04-Session1-array-0085,2.1,/scratch/bchristensen/M04/Session1/wav_arrayMic/0085.wav,M04,KNOW
F03-Session1-array-0185,3,/scratch/bchristensen/F03/Session1/wav_arrayMic/0185.wav,F03,MY SISTER MADE THE FLOWERED CURTAINS
F03-Session2-head-0140,1.74,/scratch/bchristensen/F03/Session2/wav_headMic/0140.wav,F03,HITTING
MC01-Session3-array-0098,2.85,/scratch/bchristensen/MC01/Session3/wav_arrayMic/0098.wav,MC01,TICKS
F03-Session1-array-0037,6.6,/scratch/bchristensen/F03/Session1/wav_arrayMic/0037.wav,F03,A LONG FLOWING BEARD CLINGS TO HIS CHIN
MC03-Session2-head-0042,4.306375,/scratch/bchristensen/MC03/Session2/wav_headMic/0042.wav,MC03,WE SELECTED PLACES WHERE FAMILIES WILL BE WELCOME
MC03-Session1-array-0252,2.1,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0252.wav,MC03,THIS WAS EASY FOR US
M03-Session2-head-0157,2.31,/scratch/bchristensen/M03/Session2/wav_headMic/0157.wav,M03,SLIP
MC02-Session2-array-0209,5.25,/scratch/bchristensen/MC02/Session2/wav_arrayMic/0209.wav,MC02,WE SELECTED PLACES WHERE FAMILIES WILL BE WELCOME
M01-Session2_3-array-0238,2.25,/scratch/bchristensen/M01/Session2_3/wav_arrayMic/0238.wav,M01,SPARK
FC03-Session2-head-0106,2.09,/scratch/bchristensen/FC03/Session2/wav_headMic/0106.wav,FC03,SITTER
FC02-Session3-array-0191,2.4,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0191.wav,FC02,DREAD
FC03-Session3-array-0113,3.15,/scratch/bchristensen/FC03/Session3/wav_arrayMic/0113.wav,FC03,NOW I'M LIVING EXACTLY AS I CHOOSE
FC02-Session3-array-0488,2.1,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0488.wav,FC02,TO
M02-Session2-array-0220,2.7,/scratch/bchristensen/M02/Session2/wav_arrayMic/0220.wav,M02,NO
FC02-Session3-head-0310,3.965,/scratch/bchristensen/FC02/Session3/wav_headMic/0310.wav,FC02,WHO KNOWS WHAT YOU'LL DISCOVER ABOUT YOURSELF
M03-Session2-array-0341,2.55,/scratch/bchristensen/M03/Session2/wav_arrayMic/0341.wav,M03,SEVEN
FC03-Session3-array-0201,3,/scratch/bchristensen/FC03/Session3/wav_arrayMic/0201.wav,FC03,WE KNEW WE WEREN'T DOING WELL
M05-Session1-head-0073,2.865,/scratch/bchristensen/M05/Session1/wav_headMic/0073.wav,M05,SIP
M02-Session1-array-0233,1.8,/scratch/bchristensen/M02/Session1/wav_arrayMic/0233.wav,M02,SIGH
FC02-Session3-array-0642,4.95,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0642.wav,FC02,EVEN A SIMPLE VOCABULARY CONTAINS SYMBOLS
MC01-Session1-array-0184,4.95,/scratch/bchristensen/MC01/Session1/wav_arrayMic/0184.wav,MC01,EVERYTHING WENT REAL SMOOTH THE SHERIFF SAID
MC02-Session2-array-0130,3,/scratch/bchristensen/MC02/Session2/wav_arrayMic/0130.wav,MC02,SHOW
MC04-Session1-array-0415,3.45,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0415.wav,MC04,ALTHOUGH ALWAYS ALONE WE SURVIVE
MC03-Session1-array-0157,3.761625,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0157.wav,MC03,BRIGHT SUNSHINE SHIMMERS ON THE OCEAN
MC01-Session3-array-0285,1.95,/scratch/bchristensen/MC01/Session3/wav_arrayMic/0285.wav,MC01,OWE
MC04-Session1-array-0333,2.7,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0333.wav,MC04,THE JOB PROVIDES MANY BENEFITS
FC02-Session3-array-0198,2.85,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0198.wav,FC02,REST
MC03-Session1-head-0052,3.75,/scratch/bchristensen/MC03/Session1/wav_headMic/0052.wav,MC03,YOU WISHED TO KNOW ALL ABOUT MY GRANDFATHER
MC03-Session1-array-0058,2.4,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0058.wav,MC03,SHEET
M05-Session2-head-0380,2.065,/scratch/bchristensen/M05/Session2/wav_headMic/0380.wav,M05,DEAD
F03-Session3-array-0173,1.95,/scratch/bchristensen/F03/Session3/wav_arrayMic/0173.wav,F03,RED
M03-Session2-array-0097,3.45,/scratch/bchristensen/M03/Session2/wav_arrayMic/0097.wav,M03,HORN
MC01-Session3-array-0257,2.55,/scratch/bchristensen/MC01/Session3/wav_arrayMic/0257.wav,MC01,EYES
F03-Session1-head-0119,1.12525,/scratch/bchristensen/F03/Session1/wav_headMic/0119.wav,F03,WARM
FC02-Session2-array-0206,5.25,/scratch/bchristensen/FC02/Session2/wav_arrayMic/0206.wav,FC02,I TRIED TO TELL PEOPLE IN THE COMMUNITY
M01-Session1-array-0065,4.35,/scratch/bchristensen/M01/Session1/wav_arrayMic/0065.wav,M01,TWO
MC02-Session2-head-0078,2.995,/scratch/bchristensen/MC02/Session2/wav_headMic/0078.wav,MC02,LIQUOR
FC02-Session3-head-0276,2.145,/scratch/bchristensen/FC02/Session3/wav_headMic/0276.wav,FC02,RIDE
FC03-Session2-array-0369,2.25,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0369.wav,FC03,NEAT
FC02-Session3-array-0489,2.4,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0489.wav,FC02,RENTER
MC04-Session1-array-0250,1.5,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0250.wav,MC04,YES
MC03-Session2-array-0270,1.8,/scratch/bchristensen/MC03/Session2/wav_arrayMic/0270.wav,MC03,ACHES
MC01-Session1-array-0173,4.05,/scratch/bchristensen/MC01/Session1/wav_arrayMic/0173.wav,MC01,FORWARD
FC03-Session2-head-0364,2,/scratch/bchristensen/FC03/Session2/wav_headMic/0364.wav,FC03,SPIT
M03-Session2-array-0064,3.6,/scratch/bchristensen/M03/Session2/wav_arrayMic/0064.wav,M03,CHAIR
MC03-Session1-array-0518,1.2,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0518.wav,MC03,DILL
FC02-Session3-array-0586,3.9,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0586.wav,FC02,I WANTED TO BE AN ACTRESS
FC03-Session2-array-0073,1.8,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0073.wav,FC03,DICE
F04-Session1-array-0056,1.5,/scratch/bchristensen/F04/Session1/wav_arrayMic/0056.wav,F04,BIT
FC02-Session3-head-0943,4.3400625,/scratch/bchristensen/FC02/Session3/wav_headMic/0943.wav,FC02,IT'S HARD TO TELL AN ORIGINAL FROM A FORGERY
FC02-Session3-array-0882,4.65,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0882.wav,FC02,BAGPIPES AND BONGOS ARE MUSICAL INSTRUMENTS
MC01-Session3-array-0092,4.95,/scratch/bchristensen/MC01/Session3/wav_arrayMic/0092.wav,MC01,BEGIN BY TRYING TO SPEAK UP MORE
M01-Session2_3-head-0183,2.040375,/scratch/bchristensen/M01/Session2_3/wav_headMic/0183.wav,M01,SERGEANT
FC03-Session2-head-0363,1.97,/scratch/bchristensen/FC03/Session2/wav_headMic/0363.wav,FC03,ME
FC02-Session3-head-0173,2.56,/scratch/bchristensen/FC02/Session3/wav_headMic/0173.wav,FC02,SAID
MC03-Session1-head-0506,4.605,/scratch/bchristensen/MC03/Session1/wav_headMic/0506.wav,MC03,HE PLAYED BASKETBALL THERE WHILE WORKING TOWARD A LAW DEGREE
FC03-Session1-head-0227,2.235,/scratch/bchristensen/FC03/Session1/wav_headMic/0227.wav,FC03,SLEEP
FC03-Session1-array-0074,2.1,/scratch/bchristensen/FC03/Session1/wav_arrayMic/0074.wav,FC03,CAR
MC03-Session1-array-0462,1.35,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0462.wav,MC03,YANKEE
FC02-Session3-array-0726,3.75,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0726.wav,FC02,IT WAS TIME TO GO UP MYSELF
F03-Session2-array-0031,7.2,/scratch/bchristensen/F03/Session2/wav_arrayMic/0031.wav,F03,TWO OTHER CASES ALSO WERE UNDER ADVISEMENT
MC04-Session1-array-0592,1.05,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0592.wav,MC04,GILL
M04-Session2-head-0145,2.86,/scratch/bchristensen/M04/Session2/wav_headMic/0145.wav,M04,THREE
FC02-Session3-array-0314,2.4,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0314.wav,FC02,SIDE
MC04-Session2-array-0962,1.65,/scratch/bchristensen/MC04/Session2/wav_arrayMic/0962.wav,MC04,BLOW
MC02-Session1-array-0232,3.6,/scratch/bchristensen/MC02/Session1/wav_arrayMic/0232.wav,MC02,STEER
FC03-Session2-array-0094,6.15,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0094.wav,FC03,WHITECAPPED WAVES COVERED THE ENTIRE BAY
FC02-Session3-array-0770,2.4,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0770.wav,FC02,DOCKS
MC03-Session1-array-0290,3.9,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0290.wav,MC03,THIS IS A PERIOD OF TRANSITION FOR ME
MC02-Session1-array-0252,7.5,/scratch/bchristensen/MC02/Session1/wav_arrayMic/0252.wav,MC02,IF YOU DESTROY CONFIDENCE IN BANKS YOU DO SOMETHING TO THE ECONOMY HE SAID
MC02-Session1-array-0228,4.95,/scratch/bchristensen/MC02/Session1/wav_arrayMic/0228.wav,MC02,WILL ROBIN WEAR A YELLOW LILY
MC01-Session1-array-0248,3.3,/scratch/bchristensen/MC01/Session1/wav_arrayMic/0248.wav,MC01,AREA
MC03-Session1-array-0293,1.65,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0293.wav,MC03,SEEDS
F04-Session2-head-0102,2.455,/scratch/bchristensen/F04/Session2/wav_headMic/0102.wav,F04,BROUGHT
MC03-Session1-head-0395,1.4100625,/scratch/bchristensen/MC03/Session1/wav_headMic/0395.wav,MC03,SPIT
FC02-Session3-array-0345,2.1,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0345.wav,FC02,FORK
MC01-Session2-array-0060,2.7,/scratch/bchristensen/MC01/Session2/wav_arrayMic/0060.wav,MC01,ZULU
MC01-Session2-array-0097,3.75,/scratch/bchristensen/MC01/Session2/wav_arrayMic/0097.wav,MC01,GET A CALICO CAT TO KEEP
MC01-Session2-array-0017,1.8,/scratch/bchristensen/MC01/Session2/wav_arrayMic/0017.wav,MC01,LEAK
MC04-Session1-array-0461,1.35,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0461.wav,MC04,ROCK
FC01-Session1-head-0007,2.42,/scratch/bchristensen/FC01/Session1/wav_headMic/0007.wav,FC01,PAT
MC04-Session1-head-0267,1.33,/scratch/bchristensen/MC04/Session1/wav_headMic/0267.wav,MC04,MUCH
MC03-Session1-array-0485,4.65,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0485.wav,MC03,IT'S FUN TO ROAST MARSHMALLOWS ON A GAS BURNER
FC03-Session1-head-0050,2.37,/scratch/bchristensen/FC03/Session1/wav_headMic/0050.wav,FC03,DUG
MC01-Session2-head-0342,1.209375,/scratch/bchristensen/MC01/Session2/wav_headMic/0342.wav,MC01,SEVEN
M05-Session1-head-0059,3.88,/scratch/bchristensen/M05/Session1/wav_headMic/0059.wav,M05,RANGE
M01-Session2_3-array-0265,2.1,/scratch/bchristensen/M01/Session2_3/wav_arrayMic/0265.wav,M01,HIM
M01-Session2_3-array-0099,2.85,/scratch/bchristensen/M01/Session2_3/wav_arrayMic/0099.wav,M01,SIGH
M04-Session2-array-0125,1.86,/scratch/bchristensen/M04/Session2/wav_arrayMic/0125.wav,M04,KNOW
M02-Session2-head-0156,3.935,/scratch/bchristensen/M02/Session2/wav_headMic/0156.wav,M02,YES
MC02-Session1-head-0050,2.54,/scratch/bchristensen/MC02/Session1/wav_headMic/0050.wav,MC02,TROUBLE
MC04-Session1-head-0489,1.535,/scratch/bchristensen/MC04/Session1/wav_headMic/0489.wav,MC04,WICKED
FC03-Session3-head-0180,1.7595625,/scratch/bchristensen/FC03/Session3/wav_headMic/0180.wav,FC03,HAT
F03-Session3-head-0031,1.805,/scratch/bchristensen/F03/Session3/wav_headMic/0031.wav,F03,HOLD
FC02-Session3-array-0712,2.25,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0712.wav,FC02,SHORT
MC04-Session1-array-0444,2.7,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0444.wav,MC04,DID DAD DO ACADEMIC BIDDING
MC04-Session1-array-0324,1.05,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0324.wav,MC04,SPARK
MC01-Session1-head-0198,2.3700625,/scratch/bchristensen/MC01/Session1/wav_headMic/0198.wav,MC01,BAD
MC04-Session1-head-0460,1.54,/scratch/bchristensen/MC04/Session1/wav_headMic/0460.wav,MC04,SIT
FC02-Session3-array-0378,2.25,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0378.wav,FC02,RISE
M03-Session2-head-0321,2.315,/scratch/bchristensen/M03/Session2/wav_headMic/0321.wav,M03,RICH
M03-Session2-array-0044,3.45,/scratch/bchristensen/M03/Session2/wav_arrayMic/0044.wav,M03,STORM
M04-Session2-head-0287,3.855,/scratch/bchristensen/M04/Session2/wav_headMic/0287.wav,M04,SPIT
FC03-Session3-array-0034,3.15,/scratch/bchristensen/FC03/Session3/wav_arrayMic/0034.wav,FC03,HAVE NO FEAR IF YOU COME ALONE
M03-Session2-head-0213,3.17,/scratch/bchristensen/M03/Session2/wav_headMic/0213.wav,M03,SHE IS THINNER THAN I AM
FC03-Session2-array-0341,1.2,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0341.wav,FC03,SHE
MC03-Session2-head-0001,2.1639375,/scratch/bchristensen/MC03/Session2/wav_headMic/0001.wav,MC03,FORK
M03-Session2-head-0228,2.255,/scratch/bchristensen/M03/Session2/wav_headMic/0228.wav,M03,JUNGLE
F03-Session3-array-0104,2.1,/scratch/bchristensen/F03/Session3/wav_arrayMic/0104.wav,F03,ROCK
MC04-Session1-array-0047,2.4,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0047.wav,MC04,BUG
M01-Session2_3-array-0130,3.45,/scratch/bchristensen/M01/Session2_3/wav_arrayMic/0130.wav,M01,WRITE
MC01-Session2-array-0195,4.5,/scratch/bchristensen/MC01/Session2/wav_arrayMic/0195.wav,MC01,COCONUT CREAM PIE MAKES A NICE DESSERT
MC01-Session2-head-0062,1.71325,/scratch/bchristensen/MC01/Session2/wav_headMic/0062.wav,MC01,WICKER
M03-Session2-head-0132,2.49,/scratch/bchristensen/M03/Session2/wav_headMic/0132.wav,M03,CYCLE
MC04-Session1-array-0017,1.8,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0017.wav,MC04,HAIR
MC01-Session2-array-0357,3.45,/scratch/bchristensen/MC01/Session2/wav_arrayMic/0357.wav,MC01,MOM STRONGLY DISLIKES APPETIZERS
M02-Session1-head-0112,3.2548125,/scratch/bchristensen/M02/Session1/wav_headMic/0112.wav,M02,JAGGED
MC04-Session1-array-0270,1.2,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0270.wav,MC04,CAKE
